79,POSTOBÓN BELLO,0079-LINEA GARRAFAS,LINEA PARA LLENADO DE GARRAFAS,718369,LLENADORA DE GARRAFAS,46779,PLAN MTTO MEC LLENAD GARRAFAS L8 718369,13115011,DIAG GRAL LINEA GARRAFA MIERC  27 SEP/23,PM02,LIB. NOTP DMNV KKMP NLIQ PREC,2023-09-26 05:00:00,Hernandez Gabriel,,,1
79,POSTOBÓN BELLO,0079-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710217,LLENADORA DE BOLSAS LINEA 9,49373,PLAN MTTO MEC LLENADORA BOLSA L9 710217,13115014,CAMBIO DE TEFLONES INT Y EXT DOM 24/09,PM02,LIB. NOTIP. FCAP KKMP NLIQ PREC,2023-09-26 05:00:00,Hernandez Gabriel,,,2
79,POSTOBÓN BELLO,0079-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710217,LLENADORA DE BOLSAS LINEA 9,49373,PLAN MTTO MEC LLENADORA BOLSA L9 710217,13115014,CAMBIO DE TEFLONES INT Y EXT LUN 25/(16),PM02,LIB. NOTIP. FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,Hernandez Gabriel,,,1
79,POSTOBÓN BELLO,0079-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710178,LLENADORA DE BOLSAS LINEA 5,49356,PLAN MTTO MEC LLENADORA BOLSA 360 710178,13115016,CAMBIO DE TEFLONES INTERNOS Y EXTERNOS,PM02,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Hernandez Gabriel,,,2
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829682,TRANSPORTADOR DE EMBALAJES,,MTTO M ER BANDA MODULAR,13117439,MTTO M ER BANDA MODULAR,PM02,LIB. NOTIP. FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,2
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,,TO_M_DO_CAMBIO ACEITE MOTORES MOBILGEA,13117445,MTTO MOTOR # 1: FU3 4101+TBB M101,PM07,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,2
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,,TO_M_DO_CAMBIO ACEITE MOTORES MOBILGEA,13117445,MTTO MOTOR # 4: TBB.2106+TBB-M141,PM07,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,2
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,,TO_M_DO_CAMBIO ACEITE MOTORES MOBILGEA,13117445,MTTO MOTOR # 5: TBB.2108+TBB-M101,PM07,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,2
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,,TO_M_DO_CAMBIO ACEITE MOTORES MOBILGEA,13117445,MTTO MOTOR # 10: TBB3.2119+TBB-M101,PM07,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,2
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,,TO_M_DO_CAMBIO ACEITE MOTORES MOBILGEA,13117445,MTTO MOTOR # 33: TBB3.2404 - W101  =  TB,PM07,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,2
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,,TO_M_DO_CAMBIO ACEITE MOTORES MOBILGEA,13117445,MTTO MOTOR # 35: TBB3 2406 M141,PM07,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,2
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,,TO_M_DO_CAMBIO ACEITE MOTORES MOBILGEA,13117445,MTTO MOTOR # 40: TBB3.2427 - W101  =TBB3,PM07,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,2
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900312,ETIQUETADORA ENVOLVENTE DE ENVASES,,MTTO_M_JA_BANDA ENTRADA_ETIQ. ENVOLVENTE,13117538,MTTO_M_JA_BANDA ENTRADA_ETIQ. ENVOLVENTE,PM02,LIB. NOTIP. FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,2
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,,MTTO_E_CQ_SERVOMOTOR LLENADORA,13118331,MTTO_E_CQ_SERVOMOTOR ESTRELLA SALIDA,PM02,LIB. NOTIP. FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,2
79,POSTOBÓN BELLO,0079-AGUAS RESIDUALES  GASEOSA,TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,207428,PLANTA AGUAS RESIDUALES,,MTTO_E-VC BOMBAP101,13121351,REVISION RUIDO EN BOMBA P-101 PTAR,PM02,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Duque Juan,,,8
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,,MTTO_E_CQ_SERVOMOTOR LLENADORA,13121976,MTTO_E_CQ_SERVOMOTOR SALIDA TAPONADORA,PM02,LIB. DMNV FCAP MOVM NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,1
79,POSTOBÓN BELLO,0079-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,719514,LLENADORA DE BOTELLONES,,MTTO E EA BOMBA DE LA LLENADORA,13034630,RECONSTRUIR BASE PORTA BOMBA LLENADO BO,PM02,LIB. NOTP DMNV FCAP MOVM NLIQ PREC,2023-09-29 05:00:00,YESID MURILLO ALTAMIRANO,,,1
79,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,829646,TRANSPORTADOR DE BOTELLAS,45427,PLAN MTTO ELEC TRANSP BOTELLAS L2 829646,13047847,MTTO ACCIONAMIENTOS MOTORREDUCTORES (7),PM02,LIB. NOTP DMNV MOVM NLIQ PREC,2023-09-29 05:00:00,Acosta Edgardo,,,8
79,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,829646,TRANSPORTADOR DE BOTELLAS,45427,PLAN MTTO ELEC TRANSP BOTELLAS L2 829646,13047847,APOYO DESMONTAJE MOTORREDUCTORES ZONA 2,PM02,LIB. NOTP DMNV MOVM NLIQ PREC,2023-09-29 05:00:00,Duque Juan,,,8
79,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,518593,LLENADORA,45411,PLAN MTTO ELEC LLENADORA L2 518593,13073204,MTTO CONJ CINEMA MOTORES (29),PM02,LIB. NOTP DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Duque Juan,,,4
79,POSTOBÓN BELLO,0079-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628987,COMPRESOR DE REFRIGERACION NRO 4,,MTTO E EP EJE PARTIDO COMP#4 REFRIGERAC.,12477326,DESCONEXION DE ESTATOR MOTOR COMPR # 4,PM02,LIB. NOTP DMNV FCAP MOVM NLIQ PREC,2023-09-29 05:00:00,Alzate Wilmer,,,2
79,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,528920,PROCESADOR DE BEBIDA,45413,PLAN MTTO ELEC CONTIFLOW L2 528920,12965382,MTTO EQUIPO BASE INSTRUMENTACION (16),PM02,LIB. DMNV FCAP MOVM NLIQ PREC,2023-09-29 05:00:00,Duque Juan,,,1
79,POSTOBÓN BELLO,0079-LINEA 2,LINEA DE ENVASADO 12 ONZ,528920,PROCESADOR DE BEBIDA,45413,PLAN MTTO ELEC CONTIFLOW L2 528920,12965382,MTTO SIST ELECTRICO SIST CONTROL (18),PM02,LIB. DMNV FCAP MOVM NLIQ PREC,2023-09-29 05:00:00,Duque Juan,,,1
79,POSTOBÓN BELLO,0079-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,719520,LAVADORA DE HUACALES,45492,PLAN MTTO MEC LAVAD HUACALES L6 719520,13073228,MTTO HIDRAULICO BOMBAS CENTRIFUGAS (1),PM02,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Acosta Edgardo,,,6
79,POSTOBÓN BELLO,0079-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,719520,LAVADORA DE HUACALES,45492,PLAN MTTO MEC LAVAD HUACALES L6 719520,13073228,MTTO HIDRAULICO VALVULA SOLENOIDE (3),PM02,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Acosta Edgardo,,,2
79,POSTOBÓN BELLO,0079-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,719520,LAVADORA DE HUACALES,45492,PLAN MTTO MEC LAVAD HUACALES L6 719520,13073228,MTTO HIDRAULICO VENTANAS Y MIRILLAS (8),PM02,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Acosta Edgardo,,,3
79,POSTOBÓN BELLO,0079-PLANTA DE AGUAS A CRISTAL,TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,47192,PLAN MTTO ELEC GEN OZO W7 PTA AGC 719608,13079623,LIMPIEZA TABLEROS ELECTRICOS,PM02,LIB. DMNV KKMP NLIQ PREC,2023-09-29 05:00:00,Acosta Edgardo,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,599597,INSPECTOR DE NIVEL Y TAPA,49465,PLAN MTTO AUTONOMO CHECKMAT L3 599597,13100272,MTTO AUTO MAQ FUN CLIMATIZADOR (06),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,LUIS RODRIGO ALVAREZ CADAVID,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,599597,INSPECTOR DE NIVEL Y TAPA,49465,PLAN MTTO AUTONOMO CHECKMAT L3 599597,13100272,MTTO AUTO MAQ FUN PANTALLA (07),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,LUIS RODRIGO ALVAREZ CADAVID,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829002,PROCESADOR DE BEBIDAS,49466,PLAN MTTO AUTONOMO CONTIFLOW L3 829002,13100276,"MTTO AUTO MAQ FUN TANQ, TUB, BRIDAS (01)",PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,RESTREPO ESTRADA CARLOS ALBERTO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829002,PROCESADOR DE BEBIDAS,49466,PLAN MTTO AUTONOMO CONTIFLOW L3 829002,13100276,"MTTO AUTO MAQ FUN BOM VACI, LUB BOM (02)",PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,RESTREPO ESTRADA CARLOS ALBERTO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829002,PROCESADOR DE BEBIDAS,49466,PLAN MTTO AUTONOMO CONTIFLOW L3 829002,13100276,MTTO AUTO MAQ FUN BOMBAS (03),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,RESTREPO ESTRADA CARLOS ALBERTO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829002,PROCESADOR DE BEBIDAS,49466,PLAN MTTO AUTONOMO CONTIFLOW L3 829002,13100276,MTTO AUTO MAQ FUN ELEM NEUMATICOS (16),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,RESTREPO ESTRADA CARLOS ALBERTO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829002,PROCESADOR DE BEBIDAS,49466,PLAN MTTO AUTONOMO CONTIFLOW L3 829002,13100276,MTTO AUTO MAQ FUN CLIMATIZADOR (19),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,RESTREPO ESTRADA CARLOS ALBERTO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829002,PROCESADOR DE BEBIDAS,49466,PLAN MTTO AUTONOMO CONTIFLOW L3 829002,13100276,MTTO AUTO MAQ FUN PANTALLA (20),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,RESTREPO ESTRADA CARLOS ALBERTO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900313,ETIQUETADORA CON MANGUITOS FULL BODY,49467,PLAN MTTO AUTONOMO ETIQ LINEAL L3 900313,13100281,MTTO AUTO MAQ FUN CLIMATIZADOR (19),PM02,LIB. NOTP DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,ARENAS MARIN JULIAN CAMILO ,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900313,ETIQUETADORA CON MANGUITOS FULL BODY,49467,PLAN MTTO AUTONOMO ETIQ LINEAL L3 900313,13100281,MTTO AUTO MAQ FUN PANTALLA (21),PM02,LIB. NOTP DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,ARENAS MARIN JULIAN CAMILO ,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900313,ETIQUETADORA CON MANGUITOS FULL BODY,49467,PLAN MTTO AUTONOMO ETIQ LINEAL L3 900313,13100281,MTTO AUTO MAQ FUN UNIDAD DE MTTO (23),PM02,LIB. NOTP DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,ARENAS MARIN JULIAN CAMILO ,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900313,ETIQUETADORA CON MANGUITOS FULL BODY,49467,PLAN MTTO AUTONOMO ETIQ LINEAL L3 900313,13100281,LIMPIEZA MTTO JUEGO DE MANEJO 250mL,PM02,LIB. NOTP DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,Castro Juan Esteban,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900313,ETIQUETADORA CON MANGUITOS FULL BODY,49467,PLAN MTTO AUTONOMO ETIQ LINEAL L3 900313,13100281,LIMPIEZA MTTO JUEGO DE MANEJO 400mL,PM02,LIB. NOTP DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,Castro Juan Esteban,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,900313,ETIQUETADORA CON MANGUITOS FULL BODY,49467,PLAN MTTO AUTONOMO ETIQ LINEAL L3 900313,13100281,LIMPIEZA MTTO JUEGO DE MANEJO 1000mL,PM02,LIB. NOTP DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,Castro Juan Esteban,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,49469,PLAN MTTO AUTONOMO TRANSP BOT L3 829681,13100289,MTTO AUTO MAQ FUN MOTORES (05),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,49469,PLAN MTTO AUTONOMO TRANSP BOT L3 829681,13100289,MTTO AUTO MAQ FUN CLIMATIZADOR (21),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,829681,TRANSPORTADOR BOTELLAS-MESA ACUMULACIÓN,49469,PLAN MTTO AUTONOMO TRANSP BOT L3 829681,13100289,MTTO AUTO MAQ FUN PANTALLA (22),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,Perdomo Hernando,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13100309,MTTO AUTO MAQ FUN SERVOMOTORES (13),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,GUZMAN ALZATE RONAL ANTONIO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13100309,MTTO AUTO MAQ FUN SERVOMOTORES (14),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,GUZMAN ALZATE RONAL ANTONIO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13100309,MTTO AUTO MAQ FUN SEN PRES TEMP NIV (27),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,Barrantes Moreno Juan Carlos,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13100309,MTTO AUTO MAQ FUN CLIMATIZADOR (35),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,Barrantes Moreno Juan Carlos,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13100309,MTTO AUTO MAQ FUN PANTALLA (36),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,Barrantes Moreno Juan Carlos,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13100309,MTTO AUTO MAQ FUN FILTROS (40),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,Barrantes Moreno Juan Carlos,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13100309,MTTO AUTO MAQ FUN EQU DOSI PROD LIM (41),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,Barrantes Moreno Juan Carlos,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,519550,LLENADORA K132759DB0,49482,PLAN MTTO AUTONOMO LLENADORA L3 519550,13100309,MTTO AUTO MAQ FUN DISTRI PRODUCTO (42),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,GUZMAN ALZATE RONAL ANTONIO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13100323,MTTO AUTO MAQ FUN BANDAS (TELA) (11),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,LONDOÑO MUÑOZ ALEJANDRO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13100323,MTTO AUTO MAQ FUN MANDRIL DE FILM (12),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,LONDOÑO MUÑOZ ALEJANDRO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13100323,MTTO AUTO MAQ FUN RODI TEN COM FILM (14),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-25 05:00:00,LONDOÑO MUÑOZ ALEJANDRO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13100323,MTTO AUTO MAQ FUN BANDA MOD (AZUL) (25),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,LONDOÑO MUÑOZ ALEJANDRO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13100323,MTTO AUTO MAQ FUN VENTILADORES (26),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,LONDOÑO MUÑOZ ALEJANDRO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13100323,MTTO AUTO MAQ FUN CLIMATIZADOR (30),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,LONDOÑO MUÑOZ ALEJANDRO,,,1
79,POSTOBÓN BELLO,0079-LINEA 3,LINEA DE ENVASADO PET NO RETORNABLE,710322,EMBALADORA DE NO RETORNABLES,49484,PLAN MTTO AUTONOMO VARIOPAC L3 710322,13100323,MTTO AUTO MAQ FUN PANTALLA (31),PM02,LIB. DMNV FCAP KKMP NLIQ PREC,2023-09-29 05:00:00,LONDOÑO MUÑOZ ALEJANDRO,,,1
