0021,LUX BOGOTÁ,0021- LINEA 12 PET CSD,0021- LINEA 12 PET CSD,820231,LIMPIEZA POR ESPUMA,55812,INSPECC. GENERAL SEM. LAVADO POR ESPUMA,13120635,Revisión de la inspección  semanal,sin especificar,PM02,ABIE,25/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749683,TRANSFORMADOR 2MVA 11.400/440 V,52130,INSP GRAL SEMANAL  TRANSFORMADOR 2MVA 11,13120613,INSP SEMANAL TRANSFORMADOR 2MVA 11.4,sin especificar,PM02,ABIE,25/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749682,TRANSFORMADOR 2MVA 34.5/11.4 KV,52129,INSP GRAL SEMANAL TRANSFORMADOR 2MVA 34.,13120612,INSP SEMANAL TRANSFORMADOR 2MVA 34.5/11.,sin especificar,PM02,ABIE,25/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,670016,PLANTA ELECTRICA (AG. VILLETA),26972,INSPECCION SEMANAL PLANTA ELECTRICA,13108364,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,PM02,ABIE,11/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749677,CELDA DE PROTECCIÓN 630A - 36 KV,52124,INSP GRAL SEMANAL CELDA PROTECCI 630A-36,13120607,INSP SEMANAL CELDA PROTEC SUB ESTACION,sin especificar,PM02,ABIE,25/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749679,CELDA DE PROTECCIÓN 630A - 24 KV,52126,INSP GRAL SEMANAL CELDA PROTECCIÓN 630A-,13120609,INSP SEMANAL CELDA PROTEC SUB ESTACION,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749680,CELDA TRANSFORMADOR 2MVA 34.5/11.4 KV,52127,INSP GRAL SEMANAL CELDA TRANSFORMADOR 2M,13120610,INSP SEMANAL TRANSFORMADOR 2MVA,sin especificar,PM02,ABIE,25/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,579086,ENVOLVEDOR DE PALET,46450,PLAN MTTO GRAL ENVOLVEDOR PALETS,13120569,INSP GRAL SEMANAL ENVOLVEDOR PALETS,sin especificar,PM02,ABIE,25/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,739549,CALENTADOR DE AGUA,46455,INSP GRAL SEMANAL CALENTADOR AGUA,13120572,INSP GRAL SEMANAL CALENTADOR AGUA,sin especificar,PM02,ABIE,25/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,690051,CHILLER,46456,PLAN MTTO GRAL CHILLER,13120573,INSP GRAL SEMANAL CHILLER,sin especificar,PM02,ABIE,25/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,820184,ETIQUETADORA MANGAS,46495,INSP GRAL SEMANAL ETIQUETADORA MANGAS 1,13120584,INSP GRAL SEMANAL ETIQUETADORA MANGAS 1,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,900156,ENVOLVEDOR,25853,INSPECCION GENERAL SEMANAL ENVOLVEDOR,13108359,INSPECC. GENERAL SEMANAL ENVOLVEDOR,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,820185,ETIQUETADORA MANGAS,46496,PLAN MTTO GRAL ETIQUETADORA MANGAS 2,13120585,INSP GRAL SEMANAL ETIQUETADORA MANGAS 2,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,820181,SECADOR DE ENVASE,46497,INSP GRAL SEMANAL SECADOR EUROPOOL 3,13120586,INSP GRAL SEMANAL SECADOR EUROPOOL 3,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,679328,PLANTA ELECTRICA (AG. MADRID),26973,INSPECCION SEMANAL PLANTA ELECTRIC,13108366,INSPECCCION GRAL SEMANAL PLANTA ELECTRIC,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,669145,TORRE DE ENFRIAMIENTO -TETRAPACK,20510,INSPECCION GRAL SEMANAL TORRE ENFRIAMIEN,13120378,INSPECCCION GRAL SEMANAL TORRE ENFRIAMIE,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,669457,TORRE DE ENFRIAMIENTO -TETRAPACK,20858,INSPECCION GRAL SEMANAL TORRE ENFRIAMIEN,13120380,INSPECCCION GRAL SEMANAL TORRE ENFRIAMIE,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L3,LINEA DE ENVASADO NRO 8 TETRA,829859,ACUMULADOR HELIX,29524,INSPECCION SEMANAL ACUMULADOR HELIX,13108391,INSPECCCION GRAL SEMANAL ACUMULADOR HELI,sin especificar,PM02,ABIE,15/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70965213,SUAVIZADORES,23481,INSPECCION GRAL SEMANAL TK SUAVIZADORES,13108341,INSPECCCION GRAL SEMANAL SUAVIZADORES,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946563,EQUIPO TRATAMIENTO DE LODOS,23482,INSPECCION GRAL SEMANAL TRATAMIENTO LODO,13108342,INSPECCCION GRAL SEMANAL TRATAMIENTO LOD,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946561,EQUIPO GENERADOR DE OZONO,23483,INSPECCION GRAL SEMANAL EQUIPO OZONO,13108343,INSPECCCION GRAL SEMANAL EQUIPO OZONO,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946560,EQUIPO DE ELECTROLISIS,23464,INSPECCION GRAL SEMANAL EQUIPO ELECTROLI,13108328,INSPECCCION GRAL SEMANAL EQUIPO ELECTROL,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,829009,TETRA ALBRIX,29481,INSPECCION SEMANAL TETRA ALBIRX,13108372,INSPECCCION GRAL SEMANAL TETRA ALBRIX,sin especificar,PM02,ABIE,11/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L3,LINEA DE ENVASADO NRO 8 TETRA,548780,ENCARTONADORA CBP32,29521,INSPECCION SEMANAL ENCARTONADORA CBP32,13108379,Inspec. general semanal encartonadora,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L3,LINEA DE ENVASADO NRO 8 TETRA,589649,CODIFICADOR DOMINO A300,29522,INSPECCION SEMANAL CODIFICADOR DOMINO,13108381,INSPECCCION GRAL SEMANAL CODIFICADOR L-8,sin especificar,PM02,ABIE,15/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 5,LINEA DE ENVASADO  PET N.R. KRONES,589677,CODIFICADOR L5,31147,MTTO PREVENTIVO CODIFICADOR LASER L-5,13108418,INSPECCION SEMANAL CODIFICADOR LASER L-5,sin especificar,PM02,ABIE,11/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,829887,TRANSPORTADOR BOTELLAS,31150,INSPECC. GENERAL SEMANAL TRANSP. BOTELLA,13108427,Inspec. general semanal transp. botellas,sin especificar,PM02,ABIE,11/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,579106,PALETIZADORA,31181,INSP. GENERAL SEMANAL,13108432,INSP. GENERAL SEMANAL,sin especificar,PM02,ABIE,14/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L2,LINEA DE ENVASADO NRO 9  TETRA,739520,APLICADOR DE TAPA Helicap27,35070,INSPECCION SEMANAL APLICADOR TAPA-32,13108450,INSPECCCION GRAL SEMANAL APLICADOR TAPA,sin especificar,PM02,ABIE,11/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 11 NHF,0021-LINEA 11 NHF,589703,CODIFICADOR DE PALETA ENVASE,46554,INSPECCION GRAL SEMANAL CODIFICADO PALET,13120596,INSPECCION GRAL SEMANAL CODIFCADOR PALET,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,51954901,UNIDAD DOSIFICADORA DE NITRÓGENO,25854,INSPECCION GENERAL SEMANAL UNID. NITRO.,13108360,INSPECC. GENERAL SEMANAL UNID. NITRO.,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709781,TAE SISTEMA AGUA TORRE TETRAPAK,49812,INSP GRAL SEMANAL SIST TAE TORRE TETRA P,13120598,INSP GRAL SISTEMA TORRE TETRA PAK,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69963512,PUENTE GRUA MANEJO AZUCAR 3 TON,49813,INSP SEMANAL GRAL PUENTE GURA AZUCAR,13120599,INSP GRAL  SEMANAL SISTEMA PUENTE GRUA,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70946530,TANQUE ALMACENAMIENTO HORIZONTAL ACPM,23458,INSPECCION GRAL SEMANAL TANQUE ACPM,13108319,INSPECCCION GRAL SEMANAL TANQUE ACPM,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L1,LINEA DE ENVASADO NRO 10 TETRA,900253,TRANSPORTADOR DE CAJAS,23469,INSPEC.GENERAL SEMANAL TRANSP. CAJAS,13108335,Inspec. gneral semnal transp. cajas,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-ENVASADO TETRAPACK L3,LINEA DE ENVASADO NRO 8 TETRA,589649,CODIFICADOR DOMINO A300,29522,INSPECCION SEMANAL CODIFICADOR DOMINO,13108380,INSPECCCION GRAL SEMANAL CODIFICADOR L-8,sin especificar,PM02,ABIE,11/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,709785,SISTEMA DISTRIBUCION SEMIELAB AREA 228,49814,INSP SEMANAL GRAL SIST DISTRIBUCION A228,13120600,INSP GRAL  SEMANAL SIST DISTRI A 228,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,709659,LAMPARA UV,49815,INSP SEMANAL GRAL LAMPARA UV OR-02,13120601,INSP GRAL  SEMANAL LAMPARA UV OR-02,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749684,UPS 15 KVA,52131,INSPECCION SEMANAL UPS 15 KVA,13120614,INSP SEMANAL GRAL UPS  15 KVA,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749685,TABLERO TDP01 460V,52132,INSPECCION SEMANAL GRAL TABLERO TDP01 46,13120615,INSPECCION SEMANAL GRAL TABLERO TDP01 46,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,579106,PALETIZADORA,31181,INSP. GENERAL SEMANAL,13108431,INSP. GENERAL SEMANAL,sin especificar,PM02,ABIE,11/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 1,LINEA DE ENVASADO NRO 1    PET,589674,CODIFICADOR L1,31144,INSPECCION SEMANAL CODIFICADOR LASER L-1,13108410,INSPECCION SEMANAL CODIFICADOR LASER L-1,sin especificar,PM02,ABIE,11/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946558,TANQUE ALMAC AGUA SUAVIZADA OR-02,23462,INSPECCION GRAL SEMANAL TANQUE OR-2,13108325,INSPECCCION GRAL SEMANAL TANQUE OR-2,sin especificar,PM02,ABIE,15/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,829680,TRANSPORTADOR DE BOTELLAS LLENAS,23408,INSPEC. GNERAL SEMNALTRANS BOTELLA LLENA,13120443,Inspec.gneral semnal trans.botella llena,sin especificar,PM02,ABIE,29/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961444,TANQUE BUFFER,23409,INSPECCION GRAL SEMANAL TANQUE BUFFER,13120444,INSPECCCION GRAL SEMANAL TANQUE BUFFER,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961448,TANQUE BUFFER,23410,INSPECCION GRAL SEMANAL TANQUE BUFFER,13120445,INSPECCCION GRAL SEMANAL TANQUE BUFFER,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,829005,MODULO INGREDIENTES,23411,INSPECCION GRAL SEMANAL MODULO INGREDIEN,13120446,INSPECCCION GRAL SEMANAL MODULO INGREDIE,sin especificar,PM02,ABIE,25/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,519549,LLENADORA,23098,PLAN MTTO PREVENTIVO LLENADORA L-2,13120409,Inspec. general semanaL llenadora,sin especificar,PM02,ABIE,29/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,819102,DEPALETIZADORA,23099,INSPECC. GENERAL SEMANAL DEPALETIZADORA,13120410,Inspec. general semanal depaletizadora,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946551,TANQUE ALMAC  AGUA SUAVIZADA LB02,23358,INSPECCION GRAL SEMANAL TANQUE LB02,13120415,INSPECCCION GRAL SEMANAL TANQUE LB02,sin especificar,PM02,ABIE,27/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659605,TANQUE DE COMBUSTIBLE,23360,INSPECCION GRAL SEMANAL TK COMBUSTIBLE,13120417,INSPECCCION GRAL SEMANAL TK COMBUSTIBLE,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,540020,ENFARDADORA,23369,INSPECC. GENERAL SEMANAL ENFARDADORA,13120421,Inspec. general semanal Enfardadora,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961447,TANQUE DE AGUAS DULCES,23393,INSPECCION GRAL SEMANAL TANQUE AGUA DULC,13120423,INSPECCCION GRAL SEMANAL TANQUE AGUA DUL,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961461,TANQUE DE FILTRACION,23394,INSPECCION GRAL SEMANAL TANQUE FILTRACIO,13120424,INSPECCCION GRAL SEMANAL TANQUE FILTRACI,sin especificar,PM02,ABIE,29/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-PLANTA DE AGUA,TRATAMIENTO DE AGUA ENVASADO GASEOSAS,70946556,TANQUE  AGUA RECUPERADA LB07,23398,INSPECCION GRAL SEMANAL TANQUE LB07,13120429,INSPECCCION GRAL SEMANAL TANQUE LB07,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,599594,INSPECTOR DE BOTELLAS LLENAS,23401,INSPECC. GENERAL SEMANAL INSPEC. BOTELLA,13120432,Inspec. general semanal inspec. botella,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,599595,INSPECTOR DE BOTELLAS VACIAS,23402,INSPECC. GENERAL SEMANAL BOTELLAS VACIAS,13120435,Inspec. general semanal botellas vacias,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,579068,ENVOLVEDOR DE PALETS,23404,INSPEC. GENERAL SEMANAL ENVOLVEDOR PALE,13120439,Inspec. general semanal envolvedor palet,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 2,LINEA DE ENVASADO NRO 2    VIDRIO 300 NR,829678,TRANSPORTADOR DE PAQUETES,23406,INSPECC. GENERAL SEMANAL TRANSP. PAQUETE,13120440,Inspec. general semanal transp. paquetes,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,829007,ESTACION DE PULPAS,23412,INSPECCION GRAL SEMANAL ESTACION PULPAS,13120447,INSPECCCION GRAL SEMANAL ESTACION PULPAS,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961441,TANQUES DE INGREDIENTES,23415,INSPECCION GRAL SEMANAL TANQUE INGREDIEN,13120450,INSPECCCION GRAL SEMANAL TANQUE INGREDIE,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961465,CLÚSTERS DE ENVÍO,23420,INSPECCION GRAL SEMANAL TANQUE LINTERNA,13120454,INSPECCCION GRAL SEMANAL TANQUE LINTERNA,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961449,TANQUE BUFFER,23421,INSPECCION GRAL SEMANAL TANQUE BUFFER,13120455,INSPECCCION GRAL SEMANAL TANQUE BUFFER,sin especificar,PM02,ABIE,25/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961458,TOLVA DE AZUCAR,23423,INSPECCION GRAL SEMANAL TOLVA AZUCAR,13120457,INSPECCCION GRAL SEMANAL TOLVA DE AZUCAR,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-LINEA 3,LINEA DE ENVASADO NRO 3    PET,820077,ETIQUETADORA DE MANGA,23486,INSPECC. GENERAL SEMANAL ETIQUETA MANGA,13108346,Inspec. gneral semnal etiquetadora manga,sin especificar,PM02,ABIE,12/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961466,MODULO DE ENVIO,23431,INSPECCION GRAL SEMANAL MODULO DE ENVIO,13120459,INSPECCCION GRAL SEMANAL MODULO DE ENVIO,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961462,TANQUE ALMACENADORES,23432,INSPECCION GRAL SEMANAL TANQUE ALMACENAD,13120460,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961464,TANQUE ALMACENADORES,23434,INSPECCION GRAL SEMANAL TANQUE ALMACENAD,13120464,INSPECCCION GRAL SEMANAL TANQUE ALMACENA,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961442,TANQUE DE GOMA,23435,INSPECCION GRAL SEMANAL TANQUE DE GOMA,13120466,INSPECCCION GRAL SEMANAL TANQUE  DE GOMA,sin especificar,PM02,ABIE,23/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961445,TANQUES DE PRODUCTOS Y AGUAS,23437,INSPECCION SEMANAL TK PRODUC / AGUA,13120470,INSPECCCION GRAL SEMANAL TK PRODUC / AGU,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
0021,LUX BOGOTÁ,0021-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69961450,TANQUE DOSIMAT,23439,INSPECCION GRAL SEMANAL TANQUE DOSIMAT,13120473,INSPECCCION GRAL SEMANAL TANQUE DOSIMAT,sin especificar,PM02,ABIE,26/09/2023,,,"0,1"
