393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",518546,LLENADORA,14659,INSPECCION SEMAAL LLENADORA CARBALLO,13241159,INSPECCIONAR,VERIFICAR FUNC. DUCHAS DE LAVADO,PM02,LIB.,2024-01-27,,alto,1,518546-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",518546,LLENADORA,14659,INSPECCION SEMAAL LLENADORA CARBALLO,13241159,INSPECCIONAR,VERIFICAR  SISTEMA ELECTRICO GENERAL ,PM02,LIB.,2024-01-27,,alto,1,518546-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",518546,LLENADORA,14659,INSPECCION SEMAAL LLENADORA CARBALLO,13241159,INSPECCIONAR,VERIFICAR SISTEMA CORONADOR ,PM02,LIB.,2024-01-27,,alto,1,518546-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",518546,LLENADORA,14659,INSPECCION SEMAAL LLENADORA CARBALLO,13241159,INSPECCIONAR,VERIFICAR LIMPIEZA TABLEROS ELECTRICOS ,PM02,LIB.,2024-01-27,,alto,1,518546-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",518546,LLENADORA,14659,INSPECCION SEMAAL LLENADORA CARBALLO,13241159,INSPECCIONAR,VERIFICAR LUBRICACION GENERAL EQUIPO ,PM02,LIB.,2024-01-27,,alto,1,518546-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICACIÓN FUNCIONAMIENTO SENSORES,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICACIÓN FUNCIONAMIENTO ELECTROVALVULAS,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICACIÓN FUNCIONAMIENTO CILINDROS NEUMÁTICOS,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICACIÓN ESTADO MEMBRANAS Y VÁSTAGOS,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICAR  FUNCIONAMIENTO REGULADORES DE AIRE,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICAR  FUNCIONAMIENTO DE MANOMETROS,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICACIÓN  FUNCIONAMIENTO FOTOCELDAS,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICAR  ESTADO GUÍAS BOTELLAS Y CANASTAS,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICAR  FUNCIONAMIENTO LUBRICONTROLES,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICAR  FUNCIONAMIENTO SISTEMA MOTRIZ,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICAR SEGURIDADES  Y GUARDAS,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICAR ORDEN Y ASEO,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICAR  ESTADO REPUESTOS PARA CAMBIO,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICAR LIMPIEZA TABLEROS ELECTRICOS ,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,14695,Mtto sistema motriz empacadora,13228687,Inspeccion Empacadora,VERIFICAR LUBRICACION DEL EQUIPO ,PM02,NOTP LIB.,2024-01-26,,medio/Moderado,0.06666666666666667,540013-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",709670,UNIDAD ULTRAVIOLETA,14564,MANTENIMIENTO UNDAD ULTRAVIOLETA AQUAFIN,13241154,INSPECCION SEMANAL LAMPARA UV GASOESAS,VERIFCIAR ESATDO LAMPARAS,PM02,LIB.,2024-01-27,,,1.3333333333333333,709670-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",709670,UNIDAD ULTRAVIOLETA,14564,MANTENIMIENTO UNDAD ULTRAVIOLETA AQUAFIN,13241154,INSPECCION SEMANAL LAMPARA UV GASOESAS,VERIFICAR ESTDO INTENSIDAD LAMPARAS ,PM02,LIB.,2024-01-27,,,1.3333333333333333,709670-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",709670,UNIDAD ULTRAVIOLETA,14564,MANTENIMIENTO UNDAD ULTRAVIOLETA AQUAFIN,13241154,INSPECCION SEMANAL LAMPARA UV GASOESAS,INSPECCION GENERAL DE EQUIPO ,PM02,LIB.,2024-01-27,,,1.3333333333333333,709670-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR ESTADO MOTORREDUCTORES,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR FUGAS DE ACEITE,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR  ESTADO CADENAS TABLE TOP,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR  ESTADO PIÑONES Y CARRETES,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR  ESTADO DUCTOS ELECTRICOS,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR  BOQUILLAS DE LUBRICACION,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR  ESTADO GUIAS LATERALES ,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR  ESTADO GUIAS DE DESGASTE,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR ESTADO RODILLOS TRANSPORTADOR ,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR ESTADO VOLTEADOR DE CAJAS,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR ESTADO EXTRACTOR DE PITILLOS,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA 2,"LINEA DE ENVASADO 12 ONZ Y 1,25 l",829829,TRANSPORTADOR DE CAJAS,18952,PLAN MTTO TRANSPORTADORES DE CAJAS,13235440,Inspeccion Transp cajas,VERIFICAR LUBRICACION CHUMACERAS,PM02,LIB.,2024-01-27,,,0.08333333333333333,829829-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,508238,PRELAVADORA DE BOTELLONES,17135,PLAN MANTENIMIENTO PRELAVADORA BOTELLON,13235434,Inspeccion Prelavadora de Botellon,VERICIAR ESTADO CADENA  TRANSPROATDRO DE BOTELLONES ,PM02,LIB.,2024-01-22,,medio/Moderado,0.25,508238-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,508238,PRELAVADORA DE BOTELLONES,17135,PLAN MANTENIMIENTO PRELAVADORA BOTELLON,13235434,Inspeccion Prelavadora de Botellon,VERIFICAR ESTADO DE AMNOMETROS ,PM02,LIB.,2024-01-22,,medio/Moderado,0.25,508238-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,508238,PRELAVADORA DE BOTELLONES,17135,PLAN MANTENIMIENTO PRELAVADORA BOTELLON,13235434,Inspeccion Prelavadora de Botellon,VERIFICAR ESTADO BOMBA DE AGUA ,PM02,LIB.,2024-01-22,,medio/Moderado,0.25,508238-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,508238,PRELAVADORA DE BOTELLONES,17135,PLAN MANTENIMIENTO PRELAVADORA BOTELLON,13235434,Inspeccion Prelavadora de Botellon,VERFICAR  ESATDO DE BOQUILLAS,PM02,LIB.,2024-01-22,,medio/Moderado,0.25,508238-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,710131,GENERADOR DE OZONO,17106,PLAN MANTENIMIENTO GENERADOR OZONO,13235433,Inspeccion Generador de ozono,VERIFICAR FUNCIOANMIENTO DEL EQUIPO,PM02,LIB.,2024-01-22,,alto,1,710131-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71013101,TANQUE MEZCLA DE OZONO,19342,PLAN MTTO TAQNUE MEZCLA DE OZONO,13235443,Inspeccion tanque de ozono,VERIFICAR FUNCIOANMIENTO DEL EQUIPO,PM02,LIB.,2024-01-22,,,1,71013101-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,589641,CODIFICADOR  600,18379,PLAN MTTO PREVENTIVO CODIFICADOR ESCLAVO,13235437,Inspeccion semanal codificador 360 #1,VERIFICAR FUNCIOANMIENTO DEL EQUIPO,PM02,LIB.,2024-01-22,,alto,1.5,589641-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,589665,CODIFICADOR 300,18501,plan de mantenimiento codificador bol 36,13235438,Inspeccion codificador 360 #2,VERIFICAR FUNCIOANMIENTO DEL EQUIPO,PM02,LIB.,2024-01-27,,alto,1.5,589665-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710180,LLENADORA DE BOLSAS LINEA 4,17136,PLAN MTTO LLENAODAR D EBOLSA 360-600,13228689,Inspeccion llenadora bolsa 360,VERIFICAR FUNCIOANMIENTO DEL EQUIPO,PM02,LIB.,2024-01-27,,alto,1,710180-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,709473,FLOCULADOR 9000 GPH,14390,MANTENIMIENTO FLOCULADOR,13235425,Inspeccion Floculador,INSPECCIÓN SEMANAL FLOCULADOR 9000 GPH,PM02,LIB.,2024-01-26,,Muy elevado/Urgente,0.5,709473-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-AGUAS RESIDUALES  GASEOSA,TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710168,PLANTA AGUAS ALCALINAS,55861,PLAN MTTO PLANTA ALCALINOS 710168,13235445,Inspeccion PLANTA NEUTRALIZADOR,INSPECCIÓN SEMANAL PLANTA AGUAS ALCALINAS,PM02,LIB.,2024-01-24,,alto,0.5,710168-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,679322,PLANTA ELECTRICA N 2,18899,PLAN MTTO PLANTA ELECTRICA 2,13235439,Inspeccion  Planat Electrica,INSPECCIÓN SEMANAL PLANTA ELECTRICA N 2,PM02,LIB.,2024-01-22,,,0.5,679322-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,699619,SALA DE JARABES,14901,MTTO PREVENTIVO ALUMBRADO SALA JARABES,13235430,Inspeccion  semanal sala de Jarabes,INSPECCIÓN SEMANAL SALA DE JARABES,PM02,LIB.,2024-01-22,,alto,2,699619-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70947301,TANQUE HIDRONEUMATICO Y AGUA RECUPERADA,19337,PLAN MTTO TANQUE HIDRONEUMATICO,13235441,Inspeccion Tanque Hidroneumatico,INSPECCIÓN SEMANAL TANQUE HIDRONEUMATICO Y AGUA RECUPERADA,PM02,LIB.,2024-01-26,,,0.5,70947301-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70947302,TANQUES DE BALANCEO,19338,PLAN MTTO TANQUE DE BALANCEO,13235442,Inspeccion Tanque balanceo,INSPECCIÓN SEMANAL TANQUES DE BALANCEO,PM02,LIB.,2024-01-26,,,1,70947302-1,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,508238,PRELAVADORA DE BOTELLONES,17135,INSPECION SEMANAL PRELAVADORA BOTELLON,13235435,Inspeccion Prelavadora de Botellon,VERICIAR ESTADO CADENA  TRANSPROATDRO DE BOTELLONES ,PM02,LIB.,2024-01-22,,medio/Moderado,0.25,508238-2,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,508238,PRELAVADORA DE BOTELLONES,17135,INSPECION SEMANAL PRELAVADORA BOTELLON,13235435,Inspeccion Prelavadora de Botellon,VERIFICAR ESTADO DE AMNOMETROS ,PM02,LIB.,2024-01-22,,medio/Moderado,0.25,508238-2,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,508238,PRELAVADORA DE BOTELLONES,17135,INSPECION SEMANAL PRELAVADORA BOTELLON,13235435,Inspeccion Prelavadora de Botellon,VERIFICAR ESTADO BOMBA DE AGUA ,PM02,LIB.,2024-01-22,,medio/Moderado,0.25,508238-2,,,,,,
393,G. LUX VILLAVICENCIO,0393-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,508238,PRELAVADORA DE BOTELLONES,17135,INSPECION SEMANAL PRELAVADORA BOTELLON,13235435,Inspeccion Prelavadora de Botellon,VERFICAR  ESATDO DE BOQUILLAS,PM02,LIB.,2024-01-22,,medio/Moderado,0.25,508238-2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
