445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659407,Caldera Carbon,34360,PLAN MTTO ELECTRICO CALDERA DE CARBON,13101954,Inspeccion semanal caldera de carbon,INPECCION DE PARRILLA VIAJERA,PM02,ABIE,2023-09-05 05:00:00,,0,0.2857142857142857,659407-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659407,Caldera Carbon,34360,PLAN MTTO ELECTRICO CALDERA DE CARBON,13101954,Inspeccion semanal caldera de carbon,INSPECCION DE CARBOFRAX,PM02,ABIE,2023-09-05 05:00:00,,0,0.2857142857142857,659407-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659407,Caldera Carbon,34360,PLAN MTTO ELECTRICO CALDERA DE CARBON,13101954,Inspeccion semanal caldera de carbon,INSPECCION DE PASADORES Y ARANDELAS,PM02,ABIE,2023-09-05 05:00:00,,0,0.2857142857142857,659407-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659407,Caldera Carbon,34360,PLAN MTTO ELECTRICO CALDERA DE CARBON,13101954,Inspeccion semanal caldera de carbon,INSPECCION DE PIN TUBULAR,PM02,ABIE,2023-09-05 05:00:00,,0,0.2857142857142857,659407-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659407,Caldera Carbon,34360,PLAN MTTO ELECTRICO CALDERA DE CARBON,13101954,Inspeccion semanal caldera de carbon,INSPECCION DE ARCO REFRACTARIO,PM02,ABIE,2023-09-05 05:00:00,,0,0.2857142857142857,659407-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659407,Caldera Carbon,34360,PLAN MTTO ELECTRICO CALDERA DE CARBON,13101954,Inspeccion semanal caldera de carbon,INSPECCION DE GUILLOTINA,PM02,ABIE,2023-09-05 05:00:00,,0,0.2857142857142857,659407-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659407,Caldera Carbon,34360,PLAN MTTO ELECTRICO CALDERA DE CARBON,13101954,Inspeccion semanal caldera de carbon,INSPECCION DE CILO,PM02,ABIE,2023-09-05 05:00:00,,0,0.2857142857142857,659407-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659407,Caldera Carbon,34360,PLAN MTTO ELECTRICO CALDERA DE CARBON,13101954,Inspeccion semanal caldera de carbon,INSPECCION DE CHIMENEA,PM02,ABIE,2023-09-05 05:00:00,,0,0.2857142857142857,659407-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,INSPECCION DE ELEVADOR,PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,INSTRUMENTOS MEDICION,PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,"MOTOBOMBAS: AGUA, DOSIFICADOR",PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,INSPECCION DE VENTILADOR,PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,"ESCAPES FLUIDOS: GAS, VAPOR",PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,"VALVULAS, ELECTROVALVULAS",PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,"TUBERIAS, CHEQUES",PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,VALVULAS DE SEGURIDAD,PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,"ESTADO GRAL, PINTURA",PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,VISOR Y MIRILLA,PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,VALVULAS DE PURGA,PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,VALVULA MODULADORA,PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,VALVULAS REGULADORAS GAS,PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13106771,Inspeccion semanal caldera de fuel oil,QUEMADOR,PM02,ABIE,2023-09-11 05:00:00,,0,0.2857142857142857,659406-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,INSP. CONJUNTO DE CORTE,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,FUNC. SIST. NEUMATICO(UNIDAD MTTO AIRE),PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,INSPECCION DE BARANDILLAS Y PINZAS,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,FUNC. DE TULIPAS,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,ESTADO PUERTAS,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,FUNC. CILINDRO DE TRANSFERENCIA,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,FUNC. SISTEMA DE ALISADO,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,ESTADO  PORTULIPAS Y CORREA,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,ESTADO MOTORES,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,ESTADO CORREA DE TRANSMISION,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,ESTADO CADENA DE TRANSMISION,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,ESTADO MANGUERAS SIST. VACIO,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,INSP. FILTRO BOMBA DE VACIO,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,ESTADO ESTRELLA ENTRADA-SALIDA,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,ESTADO GUIAS ENTRADA-SALIDA,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,ESTADO TORNILLO SIN FIN,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,INSP. FUNCIONAMIENTO MANOMETROS,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-ENVASADO EN CALIENTE,LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,34957,PLAN MANTENIMIENTO ETIQUETADORA KRONES,13103815,Inspeccion quincenal de hornos,INSP. TABLERO ELECTRICO/CLIMATIZADOR,PM02,LIB.,2023-09-13 05:00:00,,0,0.2777777777777778,820085-1
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,INSPECCION DE ELEVADOR,PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,INSTRUMENTOS MEDICION,PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,"MOTOBOMBAS: AGUA, DOSIFICADOR",PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,INSPECCION DE VENTILADOR,PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,"ESCAPES FLUIDOS: GAS, VAPOR",PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,"VALVULAS, ELECTROVALVULAS",PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,"TUBERIAS, CHEQUES",PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,VALVULAS DE SEGURIDAD,PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,"ESTADO GRAL, PINTURA",PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,VISOR Y MIRILLA,PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,VALVULAS DE PURGA,PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,VALVULA MODULADORA,PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,VALVULAS REGULADORAS GAS,PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
445,NGB,0445-EQUIPOS AUXILIARES,EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,34501,PLAN MTTO ELECTRICO CALDERA DE FUEL OIL,13099385,Inspeccion semanal caldera de fuel oil,QUEMADOR,PM02,LIB.,2023-09-04 05:00:00,,0,0.2857142857142857,659406-2
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
