0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,900073,SISTEMA C (DISOLUCION AZUCAR),10445,MANTENIMIENTO MECANICO SISTEMA C,13076068,INSPECCION SEMANAL SISTEMA C,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Correa Jorge,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,17714,MANT MECANICO LLEN TETRA COMPACT FLEX,13076074,INSPECCION SEMANAL LLENADORA TETRA,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Restrepo Jose,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,18912,MANTENIMIENTO MECANICO PASTEURIZA. TETRA,13076076,INSPECCION SEMANAL PASTEURIZADOR TETRA,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Restrepo Jose,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,18965,MANTENIMIENTO MECANICO ACUMULADOR HELIX,13076077,INSPECCION SEMANAL ACUMULADOR HELIX,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Puerta Alzate Santiago,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955104,ENCARTONADORA,18966,MANTENIMIENTO MECANICO ENCARTONADORA,13076078,INSPECCION SEMANAL ENCARTONADORA,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Puerta Alzate Santiago,,0.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709773,BOMBA AGUA HELADA ENVIO #1,44261,PLAN MTTO MEC.BOMBA AGUA HELADA ENVIO #1,13076217,INSPECCION SEM. BOMBA AGUA HELADA ENVIO,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Aguilar Gildardo,medio,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710327,ENCARTONADORA,42327,PLAN MTTO ENCARTONADORA TETRA L9,13076155,INSPECCION SEMANAL ENCARTONADORA,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Heyler Ibarra Ibarra,alto,0.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709767,BOMBA AGUA TORRE PASTEURIZADOR #1,44258,PLAN MTTO MEC.BOMBA AGUA TORRE PASTER #1,13076210,INSPECCION SEMANAL BOMBA AGUA TORRE 1,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Aguilar Gildardo,medio,0.5
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,70963303,FILTRO DE ARENA,20604,MANTENIMIENTO MECANICO FILTRO ARENA 3,13076110,INSPECCION SEMANAL FILTRO ARENA 3,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Aguilar Gildardo,,0.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709769,BOMBA AGUA TORRE PASTEURIZADOR #2,44259,PLAN MTTO MEC.BOMBA AGUA TORRE PASTER #2,13076212,INSPECCION SEMANAL BOMBA AGUA PASTER 2,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Aguilar Gildardo,medio,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,829907,ACUMULADOR DE ENVASES,42365,PLAN MTTO MEC. ACUMULADOR ENVASE TETRAL9,13076157,INSPECCION SEMANAL ACUMULADOR HELIX,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Vargas Wilmar,medio,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,690112,PASTEURIZADOR TETRA PAK,42380,PLAN MTTO MECANICO  PASTER. TETRA L9,13076165,INSPECCION SEMANAL PASTER. TETRA L9,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Niño Maria Isabel,alto,1
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,589700,CODIFICADOR DE TINTA,42267,PLAN MTTO CODIFICADOR ELECT. TETRA L9,13076152,INSPECCION SEMANAL CODIFICADOR,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Niño Maria Isabel,bajo,0.5
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,709778,BOMBA ENVIO PRODUCTO LINEA LITRO,44265,PLAN MTTO BOMBA ENVIO PROD. LINEA LITRO,13076222,INSPECCION SEM. BOMBA ENVIO PROD. LINEA9,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Correa Jorge,medio,2
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,829078,MIXER INGREDIENTES,42398,PLAN MTTO MEC. MIXER SISTEMA B,13076171,INSPECCION SEMANAL MIXER SISTEMA B,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Correa Jorge,medio,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,829908,LINE CONTROLLER,42412,PLAN MTTO ELECTRICO CONTROLADOR TETRA L9,13076175,INSPECCION SEMANAL CONTROLADOR L9,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Castaño Yeison,medio,2
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,698442,INTERCAMBIADOR DE CALOR JARABE SIMPLE,42419,PLAN MTTO INTERCAMB. CALOR JARABE SIMPLE,13076183,INSPECCION SEMANAL INTERCAM.CALOR JARABE,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Vasco John,alto,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955102,CONTROLADOR,20854,MANTENIMIENTO ELECTRICO CONTROLADOR,13076127,INSPECCION SEMANAL CONTROLADOR L7,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Puerta Alzate Santiago,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,589701,CODIFICADOR,49415,PLAN MTTO ELÉCTRICO CODIFICADOR 589701,13076229,INSPECCIÓN SEMANAL CODIFICADOR 589701,sin especificar,PM02,LIB.,2023-08-06 05:00:00,Mejía Hugo,bajo,2
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,690027,CHILLER,23341,MANTENIMIENTO MECANICO CHILLER TETRA PAK,13076139,INSPECCION SEMANAL CHILLER TETRA L7,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Sánchez Jesús,,2.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,69963114,TINA NRO 14,30960,MANTENIMIENTO MECANICO TINA CONDENSADOS,13076146,INSPECION SEMANAL TINA CONDENSADOS,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Henao Nelson,,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,728583,LLENADORA TETRA PAK A3 FLEX,42306,PLAN MTTO MEC. LLENADORA 728583,13076154,INSPECCION SEMANAL LLENADORA 728583,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Niño Maria Isabel,alto,1
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,820217,MODULO CIP TETRA PAK,42396,PLAN MTTO MEC. MODULO CIP TETRA ALCIP 1,13076167,INSPECCION SEMANAL ALCIP 1 MODULO TETRA,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Vasco John,medio,1
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,659669,SKID CALENTAMIENTO JARABE SIMPLE,42420,PLAN MTTO SKID CALENTAMIEN JARABE SIMPLE,13076186,INSPECCION SEMANAL SKID CALENTA JARABE S,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Vasco John,medio,1
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,659667,TANQUE PREPARACIÓN CIP #1,42445,PLAN MTTO MEC TANQUE PREPARACIÓN CIPSODA,13076190,INSPECCION SEMANAL TAQNUE CIP SODA,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Perez Jhon,bajo,2.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,20852,PLAN MANTENIMIENTO TANQUE DE SODA,13076125,INSPECCION SEMANAL TANQUE SODA,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Henao Nelson,,1
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,659670,TANQUE PREPARACIÓN CIP #2,42446,PLAN MTTO MECANICO TANQUE CIP ACIDO,13076193,INSPECCION SEMANAL TANQUE CIP ACIDO,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Perez Jhon,bajo,0.5
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,709777,BOMBA DOBLE TORNILLO,42448,PLAN MTTO BOMBA DOBLETORNILLO MIX SIST B,13076197,INSPECCION SEMANAL BOMBA DOBLETORNILLO,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Perez Jhon,bajo,1
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,659672,SKID CALENTAMIENTO INGREDIENTES,42471,PLAN MTTO SKID CALENTAMIENTO INGREDIENTE,13076204,INSPECCION SEMANAL SKID CALENTA INGREDIE,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Cano Edwar,medio,1
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,669464,TORRE DE ENFRIAMENTO PASTEURIZADOR,46857,PLAN DE MTTO MEC. TORRES PASTER L9 66946,13076228,INSPECCION SEMANAL TORRES,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Henao Nelson,alto,2.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,699652,AGITADOR TANQUE PREPARACIÓN LITRO #2,49578,PLAN MTTO MEC. AGITADOR TQ LIT #2 699652,13076231,INSPECCION SEMANAL AGITADOR Y BOMBA,sin especificar,PM02,LIB.,2023-08-05 05:00:00,Vasco John,bajo,2.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,10502,MANTENIMIENTO GENERAL CODIFICADOR,13076073,INSPECCION SEMANAL CODIFICADOR,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Mejía Hugo,,0.2
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,10502,MANTENIMIENTO GENERAL CODIFICADOR,13076072,INSPECCION SEMANAL CODIFICADOR,sin especificar,PM02,ABIE,2023-08-04 05:00:00,Mejía Hugo,,0.2
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,90007401,PULIDORES JUGOS HIT,20601,PLAN MANTENIMIENTO PULIDOR JUGOS HIT,13076106,INSPECCION SEMANAL PULIDOR,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Cano Edwar,,2.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,829711,ELEVADOR DE TAPAS,42418,PLAN MTTO MEC. ELEVADOR TAPAS TETRAL9,13076180,INSPECCION SEMANAL ELEVADOR TAPAS,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Vargas Wilmar,alto,4
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709775,BOMBA AGUA HELADA RECIRCULACIÓN #1,44263,PLAN MTTO BOMBA AGUA HELADA RECIRC.#1,13076220,INSPECCION SEM. BOMBA AGUA HELADA REC. 1,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Sánchez Jesús,medio,0.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709774,BOMBA AGUA HELADA ENVIO #2,44262,PLAN MTTO MEC.BOMBA AGUA HELADA ENVIO #2,13076219,INSPECCION SEM. BOMBA AGUA HELADA ENVIO,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Sánchez Jesús,medio,1
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,829077,MIXER JARABE SIMPLE,42397,PLAN MTTO MEC. MIXER JARABE SIMPLE,13076169,INSPECCION SEMANAL MIXER JARABE SIMPLE,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Cano Edwar,medio,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,699651,AGITADOR TANQUE PREPARACIÓN LITRO #1,49573,PLAN MTTO AGITADOR TQ LITRO #1 699651,13076230,INSPECCION SEMANAL AGITADOR Y BOMBA,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Vasco John,medio,0.2
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659358,CALDERA,18897,MANTENIMIENTO MECANICO CALDERA,13076075,INSPECCION SEMANAL CALDERA,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Jimenez Norman,,1
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,749668,UPS LINEA LITRO,42413,PLAN MTTO MECANICO UPS LINEA TETRA L9,13076178,INSPECCION SEMANAL UPS TETRA L9,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Muñoz Jeiffer,alto,0.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13076201,INSPECCION SEMANAL HELICAP L9,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Castaño Yeison,alto,1
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,69963303,TINA  TETRAPACK,21128,MANTENIMIENTO MECANICO TINA  TETRAPACK,13076133,INSPECCION SEMANAL TANQUE TETRA PAK L7,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Ospina Juan,,1
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,53868401,UPS - EMERSON,19353,MANTENIMIENTO MECANCIO UPS TETRAPAK,13076085,INSPECCION SEMANAL UPS TETRA PAK,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Agredo Jaime,,2.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,19414,MANT MECANICO REDES HIDRAULIC-NEUMATICAS,13076089,INSPECCION SEMANAL REDES,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Muñoz Jeiffer,,1
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,70963306,FILTRO DE CARBON,20606,MANTENIMIENTO MECANICO FILTRO CARBON 2,13076114,INSPECCION SEMANAL FILTRO CARBON 2,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Aguilar Gildardo,,1
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,19329,PLAN MANTENIMIENTO TANQUE COMBUSTIBLE,13076079,INSPECCION SEMANAL TANQUE COMBUSTIBLE,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Aguilar Gildardo,,0.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,679307,PLANTA ELECTRICA,19969,MANTENIMIENTO MECANICO PLANTA ELECTRICA2,13076093,INSPECCION SEMANAL PLANTA ELECTRICA 2,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Muñoz Jeiffer,,0.2
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900307,SISTEMA CIP,20049,MANTENIMIENTO MECANICO SISTEMA ALCIP A,13076095,INSPECCION SEMANAL ALCIP 3,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Perez Jhon,,0.5
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,659668,TANQUE PREPARACIÓN LITRO #1,42472,PLAN MTTO MEC TANQUE PREPARACIÓN LITRO,13076206,INSPECCION SEMANAL TANQUE 1TETRA LITRO,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Ospina Juan,medio,4
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,659671,TANQUE PREPARACIÓN LITRO #2,42473,PLAN MTTO MEC TANQUE PREPARACIÓN LITRO 2,13076208,INSPECCION SEMANAL TANQUE TETRA PAK L9,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Ospina Juan,medio,2.5
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,90007404,FILTRO PULIDOR PALL,20338,MANTENIMIENTO MECANI FILTRO PULIDOR PAL,13076101,NSPECCION SEMANAL PULIDOR,sin especificar,PM02,LIB.,2023-08-04 05:00:00,David Usma,,1
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,70963305,FILTRO DE CARBON,20605,MANTENIMIENTO MECANICO FILTRO CARBON 1,13076112,INSPECCION SEMANAL FILTRO CARBON 1,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Aguilar Gildardo,,2.5
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,70000901,SUAVIZADOR,20613,MANTENIMIENTO MECANICO SUAVIZADOR 2,13076121,PM-INSPECCION SEMANAL SUAVIZADOR,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Sánchez Jesús,,4
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900308,SISTEMA CIP,20050,MANTENIMIENTO MECANICO SISTEMA ALCIP B,13076097,INSPECCION SEMANAL ALCIP 2,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Perez Jhon,,3
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,69963304,TINA  TETRAPACK,21129,MANTENIMIENTO MECANICO TINA  TETRAPAK 2,13076136,INSPECCION SEMANAL TANQUE TETRA L7,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Sebastian Morales,,2.5
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,23631,MANTENIMIENT MECANICO APLICADOR PITILLOS,13076142,INSPECCION SEMANAL PITILLERA,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Juan Diego Murillo,,2.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70961508,FILTRO DE CARBON 84 PULG 77 GPM JUGOS,49623,PLAN MTTO MEC FILTRO CARBON 70961508,13076232,INSPECCION SEMANAL FILTRO 70961508,sin especificar,PM02,LIB.,2023-08-07 05:00:00,Aguilar Gildardo,medio,8
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,900078,TORRE DE ENFRIAMIENTO,20743,MANT MECANICOTORRE ENFRIAMIENTO 2,13076122,INSPECCION SEMANAL TORRE ENFRIAM. 1 Y 2,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Henao Nelson,,0.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,19345,MANTENIMIENTO MECANICO CALDERA CLEAVER,13076082,INSPECCION SEMANAL CALDERA CLEAVER,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Jimenez Norman,,0.5
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,70961509,FILTRO DE CARBON 84 PULG 77 GPM JUGOS,49624,PLAN MTTO MECANIC FILTRO CARBON 70961509,13076233,INSPECCION SEMANAL FILTRO 70961509,sin especificar,PM02,LIB.,2023-08-07 05:00:00,Henao Nelson,bajo,3
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,679306,PLANTA ELECTRICA,19968,MANT MECANICO PLANTA ELECTRICA 1,13076092,INSPECCION SEMANAL PLANTA ELECTRICA 1,sin especificar,PM02,LIB.,2023-08-04 05:00:00,Mejía Hugo,,0.5
